tweet_id,author,text,intent,agent_reply,source
200127,user_jake_200127,"@AppleSupport hey, how do i share my location with a family member pls help",how_to_question,@user_jake_200127 Happy to help with that! Please DM us and we'll walk you through the steps.,synthetic
200021,user_marcus_200021,@AppleSupport phone overheats now every time i open the camera after updating,software_update_device_issue,"@user_marcus_200021 Battery life is important, and we're here for you. DM us the iOS version your iPhone is running. We'll go from there.",synthetic
200047,user_victor_200047,"@AppleSupport hey, cant sign into icloud on my new phone, keeps saying incorrect password ...",apple_id_account_access,@user_victor_200047 Sorry about that! Please DM us your email associated with the Apple ID so we can look into this.,synthetic
200063,user_nicole_200063,@AppleSupport charged for a free trial that was supposed to be free,billing_subscription_dispute,@user_nicole_200063 We'd like to help with this. DM us your Apple ID email and we'll check the billing history.,synthetic
200134,user_victor_200134,@AppleSupport how do i change my apple id email address 😡,how_to_question,@user_victor_200134 We can help you set that up. DM us and we'll get you the right steps.,synthetic
200164,user_chris_200164,@AppleSupport just have a general question about my warranty coverage,general_complaint_or_praise,"@user_chris_200164 Thank you for the kind words, we'll pass that along to the team!",synthetic
200113,user_kelly_200113,"@AppleSupport hey, screen cracked after i dropped my phone, whats the repair cost ...",hardware_physical_damage,@user_kelly_200113 Let's find the best fix for this. Please DM us with your device model and what happened.,synthetic
200136,user_dana_200136,@AppleSupport how do i transfer my photos to my new phone,how_to_question,@user_dana_200136 Great question! Send us a DM and we'll walk you through it.,synthetic
200170,user_jake_200170,"@AppleSupport hey, just have a general question about my warranty coverage pls help",general_complaint_or_praise,@user_jake_200170 Glad we could help! Let us know if anything else comes up.,synthetic
200050,user_victor_200050,@AppleSupport someone changed my apple id password and i didnt do it 😡,apple_id_account_access,@user_victor_200050 We can help you get back in. Please DM us so we can walk through account recovery steps.,synthetic
200068,user_ben_200068,@AppleSupport got charged for an app subscription i already cancelled months ago,billing_subscription_dispute,@user_ben_200068 Let's take a look at that charge. Please DM us the date and amount so we can investigate.,synthetic
200066,user_sofia_200066,@AppleSupport i want a refund for an app that doesnt work as advertised !!,billing_subscription_dispute,"@user_sofia_200066 That doesn't look right, let's fix it. Please DM us so we can review the transaction.",synthetic
200179,user_sam_200179,@AppleSupport does anyone actually check these messages,general_complaint_or_praise,@user_sam_200179 Glad we could help! Let us know if anything else comes up.,synthetic
200073,user_nicole_200073,@AppleSupport subscription renewed even though i turned off auto renew,billing_subscription_dispute,"@user_nicole_200073 That doesn't look right, let's fix it. Please DM us so we can review the transaction.",synthetic
200040,user_priya_200040,"@AppleSupport hey, app store keeps asking me to sign in again and again",apple_id_account_access,@user_priya_200040 We can help you get back in. Please DM us so we can walk through account recovery steps.,synthetic
200069,user_priya_200069,@AppleSupport charged for a free trial that was supposed to be free ...,billing_subscription_dispute,@user_priya_200069 Sorry to hear about the unexpected charge. Please DM us your Apple ID email so we can look into this together.,synthetic
200092,user_nicole_200092,@AppleSupport phone wont turn on at all after it got wet 😡,hardware_physical_damage,"@user_nicole_200092 That sounds concerning, let's look into it. Please DM us your device model right away.",synthetic
200125,user_maria_200125,@AppleSupport how do i restore from an icloud backup !!,how_to_question,"@user_maria_200125 Sure thing, please DM us your device model and iOS version so we can guide you.",synthetic
200105,user_victor_200105,"@AppleSupport battery is swelling and pushing the screen up, is this dangerous",hardware_physical_damage,@user_victor_200105 Let's find the best fix for this. Please DM us with your device model and what happened.,synthetic
200122,user_amy_200122,"@AppleSupport hey, how do i turn off notifications for one specific app smh",how_to_question,@user_amy_200122 Great question! Send us a DM and we'll walk you through it.,synthetic
200051,user_omar_200051,@AppleSupport forgot my apple id password and the reset link isnt coming through ...,apple_id_account_access,@user_omar_200051 Sorry about that! Please DM us your email associated with the Apple ID so we can look into this.,synthetic
200108,user_sam_200108,"@AppleSupport screen cracked after i dropped my phone, whats the repair cost 😡",hardware_physical_damage,@user_sam_200108 Let's find the best fix for this. Please DM us with your device model and what happened.,synthetic
200162,user_jake_200162,"@AppleSupport been on hold forever, nobody is answering my messages",general_complaint_or_praise,@user_jake_200162 We hear you and we're sorry for the delay. DM us your account details so we can help directly.,synthetic
200173,user_maria_200173,"@AppleSupport hey, your customer service is honestly amazing, thank you for the quick help 🙄",general_complaint_or_praise,@user_maria_200173 We're sorry to hear that and appreciate you flagging it. Please DM us so we can make this right.,synthetic
200082,user_ryan_200082,"@AppleSupport hey, icloud storage charge showed up but i never upgraded my plan smh",billing_subscription_dispute,@user_ryan_200082 Let's take a look at that charge. Please DM us the date and amount so we can investigate.,synthetic
200079,user_chris_200079,@AppleSupport subscription renewed even though i turned off auto renew smh,billing_subscription_dispute,@user_chris_200079 We understand the frustration. Send us a DM with the order details or receipt so we can help.,synthetic
200055,user_derek_200055,"@AppleSupport account got locked after too many login attempts, need help asap 😡",apple_id_account_access,@user_derek_200055 We can help you get back in. Please DM us so we can walk through account recovery steps.,synthetic
200067,user_dana_200067,@AppleSupport i want a refund for an app that doesnt work as advertised smh,billing_subscription_dispute,@user_dana_200067 We'd like to help with this. DM us your Apple ID email and we'll check the billing history.,synthetic
200159,user_tom_200159,"@AppleSupport hey, does anyone actually check these messages 🙄",general_complaint_or_praise,@user_tom_200159 We're sorry to hear that and appreciate you flagging it. Please DM us so we can make this right.,synthetic
200030,user_marcus_200030,"@AppleSupport hey, verification code never arrives when i try to sign into my apple id 😡",apple_id_account_access,@user_marcus_200030 Sorry about that! Please DM us your email associated with the Apple ID so we can look into this.,synthetic
200140,user_jake_200140,"@AppleSupport hey, how do i find my phone if i lost it smh",how_to_question,@user_jake_200140 We can help you set that up. DM us and we'll get you the right steps.,synthetic
200059,user_omar_200059,"@AppleSupport account got locked after too many login attempts, need help asap !!",apple_id_account_access,@user_omar_200059 Let's fix this together. DM us with when this started and we'll go from there.,synthetic
200016,user_chris_200016,@AppleSupport screen keeps flickering since the software update last week smh,software_update_device_issue,@user_chris_200016 Let's take a look. What is the exact iOS you're using? Are you using any specific apps when noticing this? DM us your reply.,synthetic
200114,user_tom_200114,"@AppleSupport back glass is cracked, do you replace just that 🙄",hardware_physical_damage,@user_tom_200114 We're here to help. Please DM us with more detail on the device and issue.,synthetic
200168,user_priya_200168,"@AppleSupport hey, been on hold forever, nobody is answering my messages ...",general_complaint_or_praise,"@user_priya_200168 Thank you for the kind words, we'll pass that along to the team!",synthetic
200145,user_ryan_200145,@AppleSupport how do i transfer my photos to my new phone ...,how_to_question,@user_ryan_200145 Great question! Send us a DM and we'll walk you through it.,synthetic
200121,user_jake_200121,@AppleSupport how do i share my location with a family member smh,how_to_question,@user_jake_200121 Happy to help with that! Please DM us and we'll walk you through the steps.,synthetic
200049,user_jake_200049,"@AppleSupport hey, i need a new code for the app store, havent received any but it says too many sent ...",apple_id_account_access,@user_jake_200049 We can help you get back in. Please DM us so we can walk through account recovery steps.,synthetic
200147,user_marcus_200147,@AppleSupport how do i share my location with a family member !!,how_to_question,@user_marcus_200147 Happy to help with that! Please DM us and we'll walk you through the steps.,synthetic
200091,user_nicole_200091,@AppleSupport phone wont turn on at all after it got wet smh,hardware_physical_damage,@user_nicole_200091 We're here to help. Please DM us with more detail on the device and issue.,synthetic
200026,user_ryan_200026,"@AppleSupport cant believe how bad my battery life got after this update, its unusable 🙄",software_update_device_issue,"@user_ryan_200026 Battery life is important, and we're here for you. DM us the iOS version your iPhone is running. We'll go from there.",synthetic
200135,user_sam_200135,"@AppleSupport hey, how do i share my location with a family member",how_to_question,@user_sam_200135 Great question! Send us a DM and we'll walk you through it.,synthetic
200076,user_sofia_200076,@AppleSupport why was i charged for an in app purchase i never made ...,billing_subscription_dispute,@user_sofia_200076 Sorry to hear about the unexpected charge. Please DM us your Apple ID email so we can look into this together.,synthetic
200094,user_maria_200094,@AppleSupport phone gets extremely hot and shuts off randomly !!,hardware_physical_damage,@user_maria_200094 We can help with that. DM us your device model so we can check service options near you.,synthetic
200018,user_victor_200018,"@AppleSupport hey, screen keeps flickering since the software update last week smh",software_update_device_issue,@user_victor_200018 Is there a particular app that seems to cause these issues more than others? What model iPhone are you using? Join us in DM.,synthetic
200176,user_ryan_200176,@AppleSupport shoutout to the genius bar team for fixing my phone so fast,general_complaint_or_praise,@user_ryan_200176 We hear you and we're sorry for the delay. DM us your account details so we can help directly.,synthetic
200014,user_leah_200014,@AppleSupport screen keeps flickering since the software update last week smh,software_update_device_issue,"@user_leah_200014 Battery life is important, and we're here for you. DM us the iOS version your iPhone is running. We'll go from there.",synthetic
200056,user_tom_200056,"@AppleSupport hey, two factor authentication code isnt showing up on my other device smh",apple_id_account_access,@user_tom_200056 We can help you get back in. Please DM us so we can walk through account recovery steps.,synthetic
200137,user_kelly_200137,"@AppleSupport hey, how do i find my phone if i lost it 😡",how_to_question,"@user_kelly_200137 Sure thing, please DM us your device model and iOS version so we can guide you.",synthetic
200129,user_sofia_200129,@AppleSupport how do i share my location with a family member ...,how_to_question,@user_sofia_200129 Great question! Send us a DM and we'll walk you through it.,synthetic
200031,user_victor_200031,"@AppleSupport cant reset my password, the email link keeps expiring",apple_id_account_access,"@user_victor_200031 That sounds frustrating, let's get this sorted. Send us a DM with more details so we can help.",synthetic
200171,user_leah_200171,@AppleSupport so disappointed with the support ive gotten this week ...,general_complaint_or_praise,@user_leah_200171 We hear you and we're sorry for the delay. DM us your account details so we can help directly.,synthetic
200167,user_chris_200167,@AppleSupport does anyone actually check these messages 🙄,general_complaint_or_praise,"@user_chris_200167 Sorry for the trouble, we're here now. Please DM us with more details so we can assist.",synthetic
200124,user_derek_200124,"@AppleSupport hey, how do i backup my phone before i sell it pls help",how_to_question,@user_derek_200124 Happy to help with that! Please DM us and we'll walk you through the steps.,synthetic
200007,user_chris_200007,"@AppleSupport cant believe how bad my battery life got after this update, its unusable pls help",software_update_device_issue,@user_chris_200007 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together.,synthetic
200161,user_maria_200161,@AppleSupport worst experience ive had with any tech company honestly,general_complaint_or_praise,@user_maria_200161 We hear you and we're sorry for the delay. DM us your account details so we can help directly.,synthetic
200099,user_amy_200099,"@AppleSupport hey, screen has dead pixels since yesterday, never dropped it smh",hardware_physical_damage,@user_amy_200099 We can help with that. DM us your device model so we can check service options near you.,synthetic
200089,user_leah_200089,@AppleSupport app store charged me twice for the same purchase this week !!,billing_subscription_dispute,@user_leah_200089 Let's take a look at that charge. Please DM us the date and amount so we can investigate.,synthetic
200061,user_ryan_200061,@AppleSupport icloud storage charge showed up but i never upgraded my plan pls help,billing_subscription_dispute,@user_ryan_200061 We understand the frustration. Send us a DM with the order details or receipt so we can help.,synthetic
200132,user_kelly_200132,@AppleSupport how do i set up face id on my new phone smh,how_to_question,"@user_kelly_200132 Sure thing, please DM us your device model and iOS version so we can guide you.",synthetic
200116,user_maria_200116,@AppleSupport phone gets extremely hot and shuts off randomly !!,hardware_physical_damage,"@user_maria_200116 That sounds concerning, let's look into it. Please DM us your device model right away.",synthetic
200158,user_nicole_200158,@AppleSupport your app is so buggy lately it barely works ...,general_complaint_or_praise,@user_nicole_200158 Glad we could help! Let us know if anything else comes up.,synthetic
200118,user_tom_200118,"@AppleSupport screen cracked after i dropped my phone, whats the repair cost 😡",hardware_physical_damage,@user_tom_200118 Sorry to hear that! Please DM us your device model and we can go over repair options.,synthetic
200152,user_amy_200152,@AppleSupport thanks for finally getting back to me after days of waiting,general_complaint_or_praise,"@user_amy_200152 Sorry for the trouble, we're here now. Please DM us with more details so we can assist.",synthetic
200028,user_dana_200028,@AppleSupport wifi keeps disconnecting every few minutes since i updated my phone ...,software_update_device_issue,@user_dana_200028 We'd love to help! Please DM us and let us know any steps you've tried since experiencing these behaviors.,synthetic
200178,user_alex_200178,@AppleSupport does anyone actually check these messages,general_complaint_or_praise,@user_alex_200178 We're sorry to hear that and appreciate you flagging it. Please DM us so we can make this right.,synthetic
200024,user_kelly_200024,@AppleSupport phone overheats now every time i open the camera after updating !!,software_update_device_issue,@user_kelly_200024 Let's take a look. What is the exact iOS you're using? Are you using any specific apps when noticing this? DM us your reply.,synthetic
200148,user_dana_200148,"@AppleSupport hey, how do i share my location with a family member pls help",how_to_question,@user_dana_200148 Great question! Send us a DM and we'll walk you through it.,synthetic
200002,user_amy_200002,@AppleSupport apps keep crashing constantly after the latest ios update 🙄,software_update_device_issue,@user_amy_200002 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together.,synthetic
200064,user_omar_200064,@AppleSupport subscription renewed even though i turned off auto renew 🙄,billing_subscription_dispute,"@user_omar_200064 That doesn't look right, let's fix it. Please DM us so we can review the transaction.",synthetic
200119,user_priya_200119,@AppleSupport speaker stopped working after i dropped the phone,hardware_physical_damage,"@user_priya_200119 That sounds concerning, let's look into it. Please DM us your device model right away.",synthetic
200110,user_derek_200110,"@AppleSupport camera lens shattered, can this be repaired ...",hardware_physical_damage,@user_derek_200110 We're here to help. Please DM us with more detail on the device and issue.,synthetic
200156,user_jake_200156,"@AppleSupport hey, worst experience ive had with any tech company honestly ...",general_complaint_or_praise,@user_jake_200156 We hear you and we're sorry for the delay. DM us your account details so we can help directly.,synthetic
200046,user_ben_200046,"@AppleSupport hey, my apple id got disabled and i dont know why ...",apple_id_account_access,@user_ben_200046 Let's fix this together. DM us with when this started and we'll go from there.,synthetic
200043,user_alex_200043,@AppleSupport my apple id got disabled and i dont know why,apple_id_account_access,"@user_alex_200043 That sounds frustrating, let's get this sorted. Send us a DM with more details so we can help.",synthetic
200003,user_ryan_200003,"@AppleSupport battery drains so fast after this update, from 100 to 40 in an hour 🙄",software_update_device_issue,@user_ryan_200003 We'd love to help! Please DM us and let us know any steps you've tried since experiencing these behaviors.,synthetic
